Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Justin Farmer","SDP","A,A+",23,126,444,562,100,65,21,2,12,95,51,106,0,150,6,5,1,8,40,6,0.225225225,"sa3017622"
"Noah Cardenas","MIN","A",22,99,310,401,81,53,18,1,9,42,43,73,1,70,15,3,0,10,11,5,0.261290322,"sa3017624"
"Edwin Arroyo","CIN","A,CPX",18,116,467,528,137,88,25,10,14,93,84,46,0,123,10,5,0,8,27,6,0.293361884,"sa3017626"
"Harry Ford","SEA","A",19,104,390,499,107,69,23,4,11,89,65,88,0,115,17,4,0,7,23,5,0.274358974,"sa3017627"
"Kay-Lan Nicasia","MIL","CPX",20,43,138,164,32,17,7,3,5,25,30,23,0,41,1,2,0,2,2,4,0.231884057,"sa3017629"
"Logan Cerny","HOU","A",22,86,316,372,80,45,16,4,15,59,54,47,0,110,7,2,0,1,35,7,0.253164556,"sa3017661"
"Aaron Zavala","TEX","A+,AA",22,111,411,514,114,77,18,3,16,89,62,89,1,108,13,1,0,6,14,6,0.277372262,"sa3017665"
"Moises Gallardo","OAK","DSL",19,58,180,233,38,17,13,2,6,34,35,42,0,69,9,2,0,3,3,2,0.211111111,"sa3017695"
"T.J. White","WSN","A",18,92,329,382,85,52,20,2,11,55,52,44,1,104,5,2,0,6,8,1,0.258358662,"sa3017697"
"Jake Fox","CLE","A",19,104,380,470,94,60,25,4,5,74,44,74,0,90,11,5,0,3,21,3,0.247368421,"sa3017734"
"Jake Rucker","MIN","A,A+,AAA",22,124,450,529,106,66,25,6,9,69,55,57,0,115,13,8,1,5,19,12,0.235555555,"sa3017757"
"Mason Auer","TBR","A,A+",21,115,458,529,133,85,21,12,15,84,62,55,0,110,9,7,0,3,48,7,0.290393013,"sa3017791"
"Carson Williams","TBR","A",19,113,452,523,114,63,22,10,19,81,70,57,0,168,10,3,1,3,28,10,0.252212389,"sa3017795"
"Colby Smelley","CHW","A,A+",22,103,366,434,96,69,22,1,4,50,44,51,1,103,15,2,0,9,1,1,0.262295081,"sa3017797"
"Tristan Peters","SFG","A+,AA",22,124,462,532,129,83,29,9,8,77,68,60,0,92,4,6,0,3,18,8,0.279220779,"sa3017851"
"Bob Seymour","TBR","A",23,95,349,410,98,62,21,3,12,63,73,51,1,98,5,5,0,3,15,1,0.280802292,"sa3017852"
"Jorge Garcia","PHI","DSL",18,54,156,177,48,34,12,1,1,30,28,13,0,41,6,2,0,3,8,2,0.307692307,"sa3017853"
"Mikey Perez","MIN","A,A+,AAA",22,110,354,417,80,45,23,1,11,62,47,43,0,92,18,2,0,8,48,7,0.2259887,"sa3017901"
"Oscar Colina","MIA","DSL",18,44,136,168,30,28,2,0,0,29,11,27,0,29,4,1,0,5,25,5,0.220588235,"sa3018010"
"German Ortiz","OAK","DSL",17,54,177,225,44,35,6,3,0,36,26,40,0,45,3,4,0,0,6,0,0.24858757,"sa3018011"
"Brady Allen","MIA","A,A+",22,117,420,488,104,77,16,3,8,58,56,59,0,127,5,4,0,10,6,1,0.247619047,"sa3018098"
"Cesar Prieto","BAL","A+,AA",23,115,465,494,127,88,28,0,11,57,57,20,0,74,8,1,0,11,5,6,0.273118279,"sa3018100"
"Oscar Aude","COL","DSL",19,55,186,215,36,25,4,1,6,24,26,22,0,42,3,3,1,1,5,6,0.193548387,"sa3018380"
"Dyan Jorge","COL","DSL",19,53,206,234,66,48,13,1,4,37,25,24,0,35,4,0,0,3,13,10,0.320388349,"sa3018387"
"Daniel Guilarte","MIL","CPX",18,36,124,144,38,30,8,0,0,17,20,19,1,31,1,0,0,1,8,3,0.306451612,"sa3018388"
"Maikol Munoz","SDP","DSL",18,53,184,213,53,37,10,1,5,32,32,21,1,52,6,2,0,4,2,2,0.288043478,"sa3018390"
"Diego Benitez","ATL","DSL",17,43,138,182,27,19,6,0,2,25,27,29,0,37,10,5,0,4,3,2,0.195652173,"sa3018391"
"Jair Casanova","ATL","CPX",18,45,149,179,43,36,5,1,1,18,16,24,0,34,3,3,0,1,0,1,0.288590604,"sa3018392"
"Rosman Verdugo","SDP","CPX",17,52,167,195,42,24,7,4,7,26,35,22,0,69,2,4,0,1,3,4,0.251497005,"sa3018393"
"Yimmy Diaz","DET","DSL",18,49,162,194,44,34,6,1,3,30,20,27,0,30,4,1,0,3,7,6,0.271604938,"sa3018394"
"Keiner Delgado","NYY","DSL",18,52,168,238,52,29,16,4,3,50,28,58,0,28,10,2,0,1,34,8,0.309523809,"sa3018397"
"Jaison Chourio","CLE","DSL",17,40,132,175,37,26,7,3,1,32,28,40,0,22,1,2,0,1,14,4,0.28030303,"sa3018399"
"Andy Lugo","BOS","DSL",18,56,220,242,70,55,11,2,2,52,30,11,0,35,8,3,0,5,21,2,0.318181818,"sa3018400"
"Guillermo Williamson","SFG","DSL",18,58,188,224,44,22,15,0,7,27,38,30,0,64,3,3,0,1,2,1,0.234042553,"sa3018401"
"Irving Igualas","MIL","DSL",18,48,160,178,37,31,4,1,1,13,18,16,0,63,0,2,0,0,8,5,0.23125,"sa3018402"
"Cristhian Vaquero","WSN","DSL",17,55,176,216,45,36,4,4,1,33,22,33,2,38,3,2,1,2,17,7,0.255681818,"sa3018403"
"Ricardo Cabrera","CIN","DSL",17,45,150,180,38,26,6,5,1,30,19,13,0,40,14,2,1,4,5,4,0.253333333,"sa3018405"
"Anthony Gutierrez","TEX","CPX,DSL",17,45,172,190,53,34,13,2,4,35,24,11,0,34,4,3,0,4,11,6,0.308139534,"sa3018406"
"Samuel Munoz","LAD","DSL",17,47,173,210,60,42,12,5,1,39,42,26,1,34,4,7,0,3,4,5,0.346820809,"sa3018407"
"Yordany De Los Santos","PIT","DSL",17,59,190,234,49,32,15,1,1,35,38,32,0,45,6,6,0,6,14,3,0.257894736,"sa3018408"
"Lazaro Montes","SEA","DSL",17,55,176,223,50,22,13,5,10,34,41,35,0,74,9,3,0,0,3,1,0.284090909,"sa3018409"
"Javier Osorio","DET","DSL",17,46,154,178,27,21,5,0,1,17,12,16,0,68,7,1,0,0,15,3,0.175324675,"sa3018410"
"Jonathan Mejia","STL","DSL",17,45,165,208,44,22,14,3,5,33,34,33,0,48,10,0,0,0,3,2,0.266666666,"sa3018411"
"Simon Juan","NYM","DSL",16,53,201,231,44,30,9,3,2,32,23,20,1,54,7,1,0,1,16,1,0.218905472,"sa3018412"
"Freili Encarnacion","BOS","DSL",17,41,149,173,38,27,8,0,3,31,23,15,0,51,5,4,0,5,9,1,0.255033557,"sa3018414"
"Jhonny Severino","MIL","DSL",17,48,179,198,48,33,11,1,3,26,25,14,0,55,4,1,0,4,10,1,0.268156424,"sa3018415"
"Braylin Tavera","BAL","DSL",17,47,144,185,35,28,5,0,2,24,14,36,0,47,5,0,0,1,7,4,0.243055555,"sa3018416"
"Jose De Jesus","TEX","DSL",17,54,199,229,56,45,5,3,3,45,27,27,2,47,1,1,0,3,14,9,0.281407035,"sa3018420"
"Nelson Rada","LAA","DSL",16,50,164,206,51,35,12,3,1,50,26,26,1,26,14,0,2,1,27,6,0.310975609,"sa3018421"
"Anthuan Valencia","CIN","DSL",17,39,120,156,18,17,1,0,0,24,14,31,0,32,3,2,0,3,8,2,0.15,"sa3018422"
"Randy De Jesus","LAA","DSL",17,52,184,210,50,29,13,1,7,33,43,20,0,45,6,0,0,3,5,3,0.27173913,"sa3018426"
"Bryan Acuna","MIN","DSL",16,43,145,171,45,33,12,0,0,33,16,20,0,36,5,1,0,1,9,4,0.310344827,"sa3018427"
"Michael Arroyo","SEA","DSL",17,49,153,199,48,32,10,2,4,46,22,27,0,33,16,3,0,1,4,4,0.31372549,"sa3018429"
"Adan Sanchez","CHC","DSL",17,47,131,164,43,37,4,2,0,21,28,24,0,26,7,2,0,1,4,3,0.328244274,"sa3018431"
"Henry Ramos","KCR","DSL",17,51,161,196,31,25,6,0,0,20,15,30,1,42,3,2,0,1,18,1,0.192546583,"sa3018432"
"Leandro Arias","BAL","DSL",17,46,157,190,34,24,7,2,1,25,15,27,0,41,4,1,0,1,10,3,0.216560509,"sa3018433"
"Martin Gonzalez","SEA","DSL",17,53,172,215,40,30,7,0,3,28,24,32,0,86,9,2,0,2,2,4,0.232558139,"sa3018434"
"Fraymi De Leon","BOS","DSL",17,50,179,214,39,35,1,1,2,29,21,21,0,61,10,1,3,2,20,8,0.217877094,"sa3018436"
"Edwin Sanchez","LAD","DSL",17,44,128,167,30,18,7,0,5,30,29,30,0,35,6,3,0,4,3,3,0.234375,"sa3018438"
"Enzo Paulino","TBR","DSL",18,54,193,219,50,35,12,1,2,28,32,21,1,40,3,2,0,6,7,2,0.259067357,"sa3018440"
"David Beckles","NYY","DSL",18,52,174,209,48,37,6,0,5,35,28,31,0,58,2,2,0,8,10,2,0.275862068,"sa3018441"
"Gregori Cano","TOR","DSL",17,47,136,173,35,28,5,0,2,18,20,34,0,51,2,1,0,2,2,0,0.257352941,"sa3018442"
"Jerffson Pena","PHI","DSL",18,52,156,186,37,24,7,3,3,24,14,25,0,61,5,0,0,0,20,6,0.237179487,"sa3018443"
"Jose Liriano","BOS","DSL",19,42,149,174,34,25,5,2,2,26,19,21,1,36,1,3,0,0,1,0,0.228187919,"sa3018444"
"Modeifi Marte","ARI","DSL",19,55,181,208,55,37,10,1,7,37,42,17,0,23,8,2,0,3,10,5,0.303867403,"sa3018445"
"Claudio Simon","BOS","DSL",20,45,147,170,31,25,4,1,1,30,15,16,0,45,7,0,0,4,31,3,0.210884353,"sa3018448"
"Marcos Torres","TEX","DSL",17,53,181,218,51,33,9,3,6,34,33,26,0,43,9,2,0,1,13,6,0.281767955,"sa3018449"
"Eduardo Oviedo","PIT","DSL",17,52,158,181,28,19,5,0,4,21,20,14,0,55,8,1,0,2,14,6,0.177215189,"sa3018451"
"Kendry Chirinos","TOR","DSL",17,48,133,177,24,13,10,0,1,18,13,35,0,48,7,2,0,6,0,0,0.180451127,"sa3018453"
"Pedro Hernandez","CLE","DSL",17,35,129,162,33,30,3,0,0,26,10,30,0,30,3,0,0,2,4,3,0.255813953,"sa3018454"
"Carlos Pacheco","OAK","DSL",17,52,164,212,30,25,3,2,0,38,19,39,0,43,7,2,0,0,19,6,0.182926829,"sa3018455"
"Yosander Asencio","BOS","DSL",17,50,150,202,42,31,7,4,0,35,17,46,0,52,4,1,1,2,15,3,0.28,"sa3018456"
"Adrian Reyes","CIN","DSL",17,45,142,171,28,12,12,1,3,14,22,28,0,56,1,0,0,4,1,2,0.197183098,"sa3018457"
"Alberto Mendez","CLE","DSL",17,39,133,167,34,26,4,2,2,24,18,32,0,44,2,0,0,3,5,1,0.255639097,"sa3018458"
"Ronny Ugarte","COL","DSL",17,49,161,190,44,19,18,0,7,29,31,21,0,38,6,2,0,3,3,1,0.273291925,"sa3018460"
"Misael Mojica","WSN","DSL",17,56,172,218,40,27,7,3,3,29,29,34,0,60,9,3,0,1,2,3,0.232558139,"sa3018462"
"Aroon Escobar","PHI","DSL",17,48,143,186,34,26,4,1,3,28,21,24,0,26,14,4,1,3,11,6,0.237762237,"sa3018463"
"Carlos Sanchez","CIN","DSL",17,46,138,182,49,42,4,1,2,42,26,40,0,28,3,1,0,1,14,4,0.355072463,"sa3018465"
"Nolan Beltran","PHI","DSL",17,51,146,187,33,26,7,0,0,24,17,31,0,18,4,2,3,3,5,3,0.226027397,"sa3018466"
"Ruben Santana","ARI","DSL",17,43,133,163,42,32,5,4,1,35,17,25,0,33,4,1,0,0,15,1,0.315789473,"sa3018468"
"Moises Molero","CLE","DSL",17,47,163,195,35,30,3,1,1,24,16,24,0,45,4,4,0,3,3,3,0.214723926,"sa3018469"
"Dario Laverde","LAA","DSL",17,45,151,181,45,35,4,6,0,35,28,21,1,19,7,2,0,2,9,4,0.298013245,"sa3018470"
"Kelvin Hidalgo","COL","DSL",17,59,223,257,60,40,12,3,5,48,33,26,2,50,6,2,0,4,15,7,0.269058295,"sa3018472"
"Capri Ortiz","LAA","DSL",17,53,191,213,46,32,7,5,2,28,26,14,0,52,4,1,3,2,16,8,0.240837696,"sa3018473"
"Rafael Ramirez Jr.","CLE","DSL",16,47,170,200,42,30,6,4,2,27,23,25,0,34,5,0,0,2,11,4,0.247058823,"sa3018476"
"Derek Bernard","COL","DSL",16,56,214,241,66,48,12,2,4,49,25,21,0,66,3,1,2,2,11,4,0.308411214,"sa3018477"
"Jancel Santana","BOS","DSL",16,43,152,179,28,18,7,1,2,25,16,18,0,56,8,0,1,1,12,2,0.184210526,"sa3018478"
"Yerald Nin","ARI","DSL",16,48,165,190,38,28,6,1,3,31,18,22,0,41,2,1,0,1,13,4,0.23030303,"sa3018479"
"Luis Baez","HOU","DSL",18,58,203,222,62,32,19,2,9,40,43,14,0,56,2,3,0,2,10,7,0.305418719,"sa3018482"
"Natanael Yuten","BOS","DSL",17,50,199,223,61,47,11,2,1,30,24,17,0,43,5,1,1,0,4,6,0.306532663,"sa3018486"
"Axell De Paula","HOU","DSL",17,55,143,164,32,21,7,0,4,17,14,12,0,66,9,0,0,0,12,7,0.223776223,"sa3018488"
"Yordalin Pena","STL","DSL",17,46,167,184,43,28,8,4,3,25,25,10,0,39,5,2,0,2,8,0,0.257485029,"sa3018489"
"Rafael Ramirez","HOU","DSL",17,52,144,164,22,15,3,1,3,13,17,15,0,40,4,1,0,4,7,3,0.152777777,"sa3018491"
"Manolfi Jimenez","PHI","DSL",17,49,167,186,41,29,9,1,2,26,24,12,1,28,2,4,0,0,3,1,0.245508982,"sa3018492"
"Juan Villavicencio","PHI","DSL",17,46,143,167,38,26,8,2,2,29,16,20,0,35,1,1,1,2,13,1,0.265734265,"sa3018494"
"Roynier Hernandez","COL","DSL",17,57,201,242,50,41,9,0,0,39,14,38,0,35,0,2,1,5,8,4,0.248756218,"sa3018495"
"Enmanuel Tejeda","NYY","DSL",17,46,142,188,41,25,6,7,3,35,22,41,0,25,5,0,0,0,11,6,0.288732394,"sa3018497"
"Andy Encarnacion","ARI","DSL",17,52,159,187,36,23,10,2,1,35,20,23,0,42,2,3,0,4,3,4,0.226415094,"sa3018498"
"Waner Luciano","HOU","DSL",17,56,170,214,39,20,11,2,6,32,32,34,0,42,9,1,0,1,9,2,0.229411764,"sa3018501"
"Mairoshendrick Martinus","LAD","DSL",17,52,182,211,48,30,6,5,7,43,38,19,0,47,4,6,0,2,10,5,0.263736263,"sa3018505"
"Leiker Figueroa","ATL","DSL",17,49,161,187,34,29,3,2,0,22,11,19,0,38,6,1,0,2,17,7,0.211180124,"sa3018506"
"Jesus Baez","NYM","DSL",17,54,186,217,45,29,9,0,7,36,34,26,0,46,3,2,0,1,8,6,0.241935483,"sa3018507"
"Jansel Luis","ARI","DSL",17,47,174,193,60,51,7,1,1,35,18,12,0,23,5,2,0,2,9,3,0.344827586,"sa3018508"
"Daje Morales","PIT","DSL",17,53,155,190,34,22,7,4,1,25,19,31,0,41,4,0,0,2,12,7,0.219354838,"sa3018509"
"Luis Lara","MIL","DSL",17,58,200,229,52,35,11,4,2,39,21,21,0,28,5,3,0,7,7,7,0.26,"sa3018514"
"Juan Perez","SFG","DSL",17,47,153,173,34,29,2,0,3,25,12,14,0,50,6,0,0,2,1,2,0.222222222,"sa3018516"
"Alexander Martinez","ATL","DSL",17,43,164,176,40,29,9,0,2,21,26,12,0,33,0,0,0,3,2,1,0.243902439,"sa3018517"
"Victor Rodrigues","LAD","DSL",17,44,156,179,37,26,8,1,2,24,29,15,0,29,6,2,0,2,4,1,0.237179487,"sa3018520"
"Alessandro Duran","SFG","DSL",16,45,154,175,24,20,4,0,0,13,12,16,0,42,2,3,0,4,2,0,0.155844155,"sa3018521"
"Juan Baez","MIL","DSL",17,54,198,221,53,41,9,0,3,33,22,17,0,31,2,4,0,4,17,6,0.267676767,"sa3018525"
"Edwin Amparo","BAL","DSL",17,51,166,193,41,27,11,1,2,24,15,20,0,37,5,2,0,3,6,6,0.246987951,"sa3018526"
"Ricardo Gonzalez","TBR","DSL",17,44,168,190,43,31,5,4,3,25,22,18,0,32,2,2,0,1,11,5,0.25595238,"sa3018529"
"Reminton Batista","MIL","DSL",17,46,159,187,40,32,4,3,1,31,13,23,2,53,2,3,0,1,18,5,0.251572327,"sa3018530"
"Gery Holguin","MIL","DSL",16,53,162,203,31,28,1,0,2,23,16,36,0,53,4,1,0,2,6,4,0.191358024,"sa3018534"
"Eduardo Guerrero","LAD","DSL",17,44,172,202,51,46,4,0,1,40,35,23,0,32,3,4,0,2,6,4,0.296511627,"sa3018536"
"Angel Mateo","TBR","DSL",17,52,171,210,46,32,7,0,7,32,25,27,0,36,10,2,0,1,10,3,0.269005847,"sa3018540"
"Nicandro Aybar","TBR","DSL",17,45,157,192,41,31,6,3,1,21,14,33,0,30,1,1,0,5,9,4,0.261146496,"sa3018544"
"Robert Gonzalez","ATL","DSL",17,55,212,240,56,41,9,4,2,41,26,25,0,51,1,2,0,0,12,5,0.264150943,"sa3018545"
"Fernando Peguero","BAL","DSL",17,53,150,171,31,25,4,2,0,23,19,16,0,26,3,2,0,3,12,4,0.206666666,"sa3018546"
"Roosbert Tapia","TBR","DSL",17,58,186,203,39,26,11,0,2,26,22,13,0,47,3,0,1,6,9,2,0.209677419,"sa3018547"
"Darlyn De Leon","CHC","DSL",17,48,143,171,28,23,2,3,0,25,9,22,0,40,5,1,0,1,15,2,0.195804195,"sa3018548"
"Yeremi Cabrera","TEX","DSL",16,47,140,172,25,17,3,3,2,22,12,26,0,29,5,0,1,1,11,3,0.178571428,"sa3018549"
"Aron Estrada","BAL","DSL",17,45,136,174,50,32,12,3,3,33,31,29,1,23,5,4,0,0,4,3,0.367647058,"sa3018552"
"Jose Rodriguez","MIN","DSL",17,55,190,219,55,24,15,3,13,39,49,21,0,52,3,5,0,2,5,0,0.289473684,"sa3018555"
"Alfredo Velasquez","BAL","DSL",17,48,159,181,47,36,6,4,1,28,21,13,0,12,7,2,0,5,14,3,0.295597484,"sa3018556"
"Jeral Perez","LAD","DSL",17,47,176,205,49,28,11,2,8,38,28,24,0,34,3,2,0,4,5,2,0.27840909,"sa3018557"
"Marvin Alcantara","BOS","DSL",17,53,189,224,57,41,15,0,1,49,29,29,0,33,5,1,0,5,14,2,0.301587301,"sa3018558"
"Oswaldo Osorio","LAD","DSL",17,44,138,187,33,18,4,5,6,42,24,39,0,44,8,2,0,1,11,7,0.239130434,"sa3018560"
"Raylin Ramos","BAL","DSL",17,47,156,181,45,32,9,2,2,25,35,15,0,21,5,5,0,4,8,5,0.288461538,"sa3018561"
"Jose Alpuria","ARI","DSL",17,48,137,165,24,18,3,2,1,23,13,19,0,52,9,0,0,2,6,3,0.175182481,"sa3018562"
"Narciso Polanco","TBR","DSL",17,52,175,218,44,30,8,4,2,34,36,36,0,52,4,3,0,2,11,5,0.251428571,"sa3018564"
"Echedry Vargas","TEX","DSL",17,54,196,223,59,31,19,5,4,40,27,13,0,27,10,4,0,1,13,5,0.301020408,"sa3018565"
"Jose Contreras","TBR","DSL",17,53,179,211,41,30,7,2,2,25,20,25,0,64,4,3,0,0,3,3,0.229050279,"sa3018567"
"Jean Joseph","TOR","DSL",17,48,157,185,32,30,2,0,0,16,12,22,1,28,4,1,1,4,6,6,0.203821656,"sa3018568"
"Maximo Maria","ATL","DSL",17,51,139,180,28,17,6,1,4,28,14,34,0,58,6,0,1,1,12,4,0.201438848,"sa3018570"
"Jefferson Rojas","CHC","DSL",17,45,145,169,44,34,6,3,1,27,19,16,1,18,6,2,0,5,15,2,0.303448275,"sa3018571"
"John Cruz","NYY","DSL",16,54,169,224,38,22,8,3,5,38,24,48,0,62,6,1,0,0,10,5,0.224852071,"sa3018573"
"Carlos Tirado","PIT","DSL",17,46,132,172,35,24,8,1,2,25,24,31,2,29,7,2,0,2,3,0,0.265151515,"sa3018577"
"Franyerber Montilla","DET","DSL",17,54,176,216,37,22,8,4,3,29,21,38,0,62,1,1,0,1,11,6,0.210227272,"sa3018580"
"Jose Fernandez","TOR","DSL",17,46,130,160,25,19,3,2,1,17,13,23,0,38,5,1,1,2,4,2,0.192307692,"sa3018581"
"Alberto Hernandez","HOU","DSL",18,56,166,193,39,28,6,2,3,23,22,20,0,27,5,2,0,2,9,7,0.234939759,"sa3018582"
"Lisandro Bonifacio","MIA","DSL",16,41,131,163,18,14,3,0,1,19,8,26,0,51,4,1,1,0,6,3,0.13740458,"sa3018583"
"Toby Simmons","MIA","DSL",17,51,180,213,49,30,10,5,4,35,26,28,0,66,3,2,0,2,22,5,0.272222222,"sa3018586"
"Ivan Sosa","KCR","DSL",17,52,180,203,33,21,9,1,2,22,17,16,0,52,3,3,1,1,4,3,0.183333333,"sa3018588"
"Josue De Paula","LAD","DSL",17,53,186,223,65,45,13,2,5,42,30,32,0,31,3,2,0,5,16,6,0.349462365,"sa3018591"
"Miguel Tamares","TBR","DSL",17,52,168,225,34,22,6,3,3,52,12,51,1,50,5,0,1,1,30,9,0.202380952,"sa3018592"
"Cherif Neymour","MIA","DSL",17,40,153,172,30,16,12,2,0,30,10,13,0,63,5,1,0,1,22,1,0.196078431,"sa3018596"
"Erbin Jaque","CHC","DSL",19,49,141,166,30,22,4,2,2,26,15,10,0,53,15,0,0,1,22,4,0.212765957,"sa3018597"
"Sandro Gaston","HOU","DSL",19,47,141,169,45,18,14,1,12,31,37,22,0,41,4,2,0,2,3,4,0.319148936,"sa3018598"
"Luis Torres","LAA","DSL",18,59,203,229,70,41,20,1,8,47,41,17,0,35,6,3,0,3,8,5,0.344827586,"sa3018600"
"Erick Alvarez","TEX","DSL",17,52,187,208,55,39,8,4,4,31,22,15,0,26,6,0,0,1,15,6,0.294117647,"sa3018601"
"Guillermo Rodriguez","CHW","DSL",17,40,156,167,37,30,4,2,1,22,14,9,0,31,2,0,0,1,7,4,0.237179487,"sa3018602"
"Daniel Castro","HOU","DSL",18,51,141,168,29,19,4,2,4,19,11,18,0,39,9,0,0,1,5,5,0.205673758,"sa3018610"
"Juan Matheus","NYY","DSL",18,45,127,172,32,15,10,3,4,30,33,41,0,37,3,1,0,0,15,7,0.251968503,"sa3018611"
"Carlos Sanchez","MIA","DSL",17,42,151,174,37,27,5,1,4,22,26,18,1,32,1,4,0,1,6,1,0.245033112,"sa3018613"
"Wady Mendez","TEX","DSL",17,49,169,192,51,31,9,7,4,31,31,18,1,48,4,1,0,1,15,5,0.301775147,"sa3018615"
"Raimel Medina","KCR","DSL",17,51,143,168,36,29,6,0,1,16,13,19,0,30,5,1,0,3,15,2,0.251748251,"sa3018617"
"Elian Cortorreal","ATL","DSL",17,48,137,184,26,18,5,2,1,18,19,45,0,37,0,2,0,3,8,2,0.189781021,"sa3018618"
"Ryan Burrowes","CHW","DSL",17,47,158,196,42,29,9,1,3,38,18,25,0,34,10,3,0,2,12,0,0.265822784,"sa3018619"
"Julio Henriquez","MIA","DSL",17,50,153,192,39,28,7,3,1,23,24,23,1,36,12,4,0,2,4,3,0.25490196,"sa3018622"
"Agustin Acosta","LAD","DSL",17,46,138,176,33,23,4,2,4,31,19,33,0,43,5,0,0,2,12,5,0.239130434,"sa3018627"
"Jose Escobar","CHC","DSL",17,50,156,175,46,30,5,7,4,28,33,12,0,30,5,2,0,0,14,3,0.294871794,"sa3018629"
"Antony Peguero","MIA","DSL",17,50,196,217,56,40,10,1,5,24,33,13,0,35,8,0,0,2,7,6,0.285714285,"sa3018630"
"Rabel Colon","HOU","DSL",18,53,168,196,47,32,6,8,1,32,18,23,0,53,4,1,0,1,20,4,0.279761904,"sa3018631"
"Marco Vargas","MIA","DSL",17,53,182,221,58,40,13,3,2,30,38,35,0,32,0,4,0,2,14,6,0.318681318,"sa3018632"
"Andy Colon","HOU","DSL",18,55,142,163,18,12,4,1,1,10,8,16,0,85,5,0,0,1,11,3,0.126760563,"sa3018635"
"Karniel Pratt","HOU","DSL",17,54,143,179,30,23,6,0,1,24,8,33,0,60,3,0,0,3,12,5,0.209790209,"sa3018636"
"Cristian Gonzalez","TEX","DSL",17,51,197,218,51,34,13,0,4,23,22,13,0,34,6,2,0,3,3,4,0.258883248,"sa3018640"
"Erick Torres","KCR","DSL",17,51,173,202,46,34,7,2,3,36,16,21,0,35,6,0,2,0,14,5,0.265895953,"sa3018641"
"Jerson Florentino","LAA","DSL",17,51,148,174,31,23,6,2,0,30,15,19,0,25,5,2,0,4,7,0,0.209459459,"sa3018642"
"Byron Chourio","MIA","DSL",17,51,183,217,63,53,9,0,1,47,23,25,0,27,5,4,0,2,19,7,0.344262295,"sa3018644"
"Jose Gerardo","MIA","DSL",17,50,176,218,50,26,12,1,11,44,31,33,0,66,8,1,0,2,18,1,0.284090909,"sa3018645"
"Jose Monserrate","MIA","DSL",17,55,185,220,54,38,12,2,2,33,35,23,0,35,8,4,0,1,14,5,0.291891891,"sa3018646"
"Jean Carlos Sio","SFG","DSL",18,49,150,179,30,21,7,1,1,22,10,25,1,23,3,1,0,2,16,4,0.2,"sa3018648"
"Andri Leon","DET","DSL",19,55,173,198,49,34,11,2,2,31,30,12,0,46,9,4,0,2,6,6,0.283236994,"sa3018916"
"Demetrio Nadal","MIL","DSL",17,48,142,176,34,28,2,3,1,30,11,22,0,29,10,2,0,2,17,3,0.239436619,"sa3018919"
"Erick Hernandez","CHW","DSL",17,38,141,165,32,24,7,1,0,21,8,17,0,37,6,1,0,3,4,3,0.226950354,"sa3018921"
"Heison Sanchez","DET","DSL",17,46,145,179,34,21,9,2,2,26,15,26,0,46,8,0,0,1,4,3,0.234482758,"sa3018930"
"Cristofer Torin","ARI","DSL",17,50,159,202,53,39,12,2,0,45,26,37,0,20,4,2,0,1,21,6,0.333333333,"sa3018938"
"Neifi Vasquez","TBR","DSL",18,43,154,166,27,22,4,1,0,17,8,8,0,43,4,0,0,4,5,0,0.175324675,"sa3018961"
"Samuel Gil","DET","DSL",17,50,177,205,46,30,11,3,2,33,29,25,0,36,3,0,0,5,7,1,0.259887005,"sa3018963"
"Germain Noriega","NYM","DSL",18,44,141,161,39,34,3,2,0,27,11,15,0,26,4,1,0,1,11,2,0.276595744,"sa3018968"
"Kendry Feliz","MIA","DSL",17,44,134,173,34,25,5,1,3,25,22,32,0,38,5,1,1,2,8,2,0.253731343,"sa3018970"
"Ramon Ramirez","LAA","DSL",17,55,158,198,43,22,14,3,4,35,38,37,0,48,2,1,0,3,2,5,0.272151898,"sa3018971"
"Alejandro Nunez","HOU","DSL",17,56,181,212,53,43,4,4,2,41,23,20,1,26,10,0,1,0,20,5,0.292817679,"sa3018977"
"Erick Bautista","COL","DSL",17,55,160,197,39,18,7,4,10,37,39,28,0,70,7,0,2,3,7,4,0.24375,"sa3019103"
"Reylin Perez","DET","DSL",17,50,147,188,45,20,15,3,7,42,32,38,0,54,3,0,0,0,7,3,0.306122448,"sa3019204"
"Yohander Linarez","BOS","DSL",17,46,165,180,44,32,9,2,1,22,21,11,0,37,2,2,0,2,2,2,0.266666666,"sa3019212"
"Loidel Chapelli","CHW","DSL",20,46,154,183,53,31,7,7,8,41,29,27,1,22,2,0,0,0,10,3,0.344155844,"sa3019400"
"Abdias De La Cruz","ARI","DSL",17,47,151,184,27,19,5,1,2,28,23,31,0,54,1,1,0,2,5,5,0.178807947,"sa3019401"
"Isaac Paulino","PIT","DSL",17,52,148,183,31,23,6,1,1,24,16,23,0,52,7,4,0,1,7,5,0.209459459,"sa3019403"
"Yasser Mercedes","MIN","DSL",17,41,155,176,55,35,13,3,4,34,20,18,2,35,1,2,0,1,30,5,0.354838709,"sa3019557"
"Wilson Garcia","WSN","AA",28,119,454,500,128,78,26,0,24,51,81,29,3,86,5,2,0,17,0,1,0.281938325,"sa596287"
