Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Wilfredo Lara","NYM","A+",20,101,373,427,94,69,13,5,7,61,44,44,1,94,7,3,0,8,15,4,0.252010723,"sa3017123"
"Cody Morissette","MIA","AA",24,112,380,418,76,47,17,2,10,40,46,30,1,108,5,3,0,3,16,3,0.2,"sa3017158"
"John Rhodes","BAL","AA",23,104,376,413,76,52,16,0,8,27,47,31,0,98,5,1,0,10,4,1,0.202127659,"sa3017162"
"Braxton Fulford","COL","AA",25,92,323,379,78,45,21,2,10,47,46,38,0,95,13,4,0,6,10,2,0.241486068,"sa3017164"
"Zach Kokoska","COL","AA",25,104,343,398,74,31,22,1,20,57,67,35,2,122,14,5,1,5,15,4,0.21574344,"sa3017165"
"Cameron Cauley","TEX","A+,CPX",21,96,379,415,91,53,17,6,15,64,41,35,1,121,0,1,0,5,27,3,0.24010554,"sa3017167"
"Colson Montgomery","CHW","AAA",22,130,485,573,104,62,21,3,18,66,63,69,1,164,15,3,0,9,8,2,0.214432989,"sa3017170"
"Wes Kath","CHW","A+",21,116,399,459,90,51,21,2,16,58,58,43,0,155,13,2,2,1,6,3,0.225563909,"sa3017172"
"Collin Burns","BAL","AA",24,101,330,371,72,52,12,3,5,34,37,29,0,81,7,2,3,2,15,5,0.218181818,"sa3017176"
"Caleb Durbin","NYY","A,AA,AAA",24,90,335,406,92,55,25,2,10,61,60,53,1,40,11,3,4,2,31,4,0.274626865,"sa3017183"
"Rowdey Jordan","NYM","AA",25,116,413,466,90,62,19,0,9,53,53,42,1,123,6,3,1,13,25,7,0.217917675,"sa3017214"
"Quincy Hamilton","HOU","AA,AAA",26,117,410,487,94,51,22,5,16,67,61,67,0,109,6,3,1,7,11,5,0.229268292,"sa3017215"
"Juan Benjamin","CLE","A",21,96,346,383,87,66,17,2,2,40,52,29,0,85,4,3,1,10,24,3,0.251445086,"sa3017217"
"Adam Zebrowski","ATL","A+,AA",23,103,378,428,83,59,11,3,10,45,46,39,0,114,7,4,0,8,2,1,0.219576719,"sa3017221"
"BJ Murray Jr.","CHC","AA,AAA",24,103,357,418,70,48,11,0,11,51,43,57,0,100,2,2,0,10,14,1,0.196078431,"sa3017287"
"Jonny Butler","OAK","A+",25,113,451,522,101,62,26,5,8,72,50,64,0,111,6,1,0,3,18,4,0.223946784,"sa3017292"
"Jordan McCants","MIA","A",22,104,383,431,81,58,14,6,3,49,24,36,0,120,5,5,2,3,31,10,0.21148825,"sa3017294"
"James Triantos","CHC","AA,AAA",21,115,443,485,133,97,23,6,7,75,52,27,0,54,8,7,0,13,47,9,0.300225733,"sa3017295"
"Damiano Palmegiani","TOR","A,AAA",24,129,454,525,98,59,18,0,21,66,71,56,0,147,12,3,0,11,2,1,0.21585903,"sa3017326"
"T.J. Rumfield","NYY","AA,AAA",24,122,449,508,132,90,27,0,15,77,73,49,1,82,7,3,0,17,4,3,0.293986636,"sa3017330"
"Dru Baker","TBR","AA",24,110,424,467,122,107,13,2,0,50,44,34,0,96,4,3,2,8,42,12,0.287735849,"sa3017331"
"Braiden Ward","COL","A+,AA",25,117,368,438,99,69,15,8,7,73,36,28,0,105,34,2,6,4,50,9,0.269021739,"sa3017332"
"Matt Rudick","NYM","AA",25,114,415,491,99,63,27,1,8,54,41,64,0,106,10,2,0,2,12,7,0.238554216,"sa3017334"
"Terrell Tatum","CHW","AA",24,116,430,495,94,71,15,3,5,59,43,59,0,130,3,0,3,5,30,8,0.218604651,"sa3017338"
"Carter Jensen","KCR","A+,AA",20,125,460,546,119,73,22,6,18,67,67,72,2,128,5,9,0,3,17,3,0.258695652,"sa3017339"
"JT Schwartz","NYM","AA,AAA",24,112,377,440,99,66,22,1,10,46,49,49,0,70,10,4,0,4,9,1,0.262599469,"sa3017371"
"Paul McIntosh","MIA","AA",26,117,418,480,103,71,18,2,12,50,55,50,1,95,10,2,0,19,8,3,0.246411483,"sa3017372"
"Joe Mack","MIA","A+,AA",21,125,472,535,119,65,30,0,24,70,78,57,2,133,5,1,0,12,3,0,0.252118644,"sa3017374"
"Jack Winkler","OAK","AA",25,127,470,536,105,65,31,1,8,66,57,48,1,117,13,4,1,10,28,5,0.223404255,"sa3017393"
"Luca Tresh","KCR","AA",24,97,352,400,88,54,19,1,14,47,58,37,0,98,4,6,1,8,0,0,0.25,"sa3017394"
"Nathan Hickey","BOS","AA,AAA",24,112,382,471,80,41,25,1,13,67,63,81,0,142,4,4,0,7,5,1,0.209424083,"sa3017398"
"Liam Hicks","DET","AA",25,113,406,494,107,81,20,0,6,67,47,64,0,58,16,8,0,6,3,1,0.263546798,"sa3017400"
"Jay Allen II","CIN","A+",21,109,362,456,81,59,10,2,10,65,40,65,0,98,23,4,2,4,35,10,0.223756906,"sa3017403"
"Denzel Clarke","OAK","AA",24,116,431,478,116,74,21,8,13,74,53,39,0,143,7,1,0,6,36,9,0.269141531,"sa3017426"
"Jordan Viars","PHI","A,A+",20,91,315,370,73,43,14,2,14,50,49,41,1,122,9,5,0,2,2,3,0.231746031,"sa3017429"
"Carlos Colmenarez","TBR","A",20,94,297,368,60,49,7,3,1,35,42,54,0,108,9,5,1,1,15,8,0.202020202,"sa3017480"
"Christian Franklin","CHC","AA",24,98,347,427,93,71,15,2,5,63,38,71,0,89,6,3,0,13,34,7,0.268011527,"sa3017510"
"Noah Miller","LAD","A+,AA",21,134,524,590,128,103,19,0,6,67,46,55,0,94,4,5,1,10,7,3,0.244274809,"sa3017512"
"Kahlil Watson","CLE","AA",21,96,359,407,79,46,15,2,16,56,41,42,0,125,3,3,0,4,15,9,0.22005571,"sa3017513"
"Creed Willems","BAL","A+,AA",21,98,346,395,84,44,21,2,17,45,65,37,1,81,6,5,1,7,2,1,0.242774566,"sa3017562"
"Harry Ford","SEA","AA",21,116,430,523,107,72,26,2,7,72,45,74,0,115,16,2,1,10,35,9,0.248837209,"sa3017627"
"Lonnie White Jr.","PIT","A+",21,89,324,375,54,28,10,2,14,46,44,36,0,129,13,2,0,2,15,6,0.166666666,"sa3017628"
"Anthony Vilar","SDP","A+,AA",25,100,329,400,75,53,12,3,7,49,49,62,1,108,6,1,2,5,11,0,0.227963525,"sa3017660"
"Logan Cerny","HOU","A+,AA",24,106,393,448,83,44,22,1,16,75,45,47,0,146,5,3,0,7,32,2,0.211195928,"sa3017661"
"Aaron Zavala","TEX","AA",24,118,416,498,93,70,17,1,5,53,52,63,2,139,9,8,2,5,12,5,0.223557692,"sa3017665"
"Brady House","WSN","AA,AAA",21,129,498,542,120,79,21,1,19,68,66,31,0,143,10,3,0,17,6,3,0.240963855,"sa3017694"
"T.J. White","WSN","A+",20,111,371,430,75,45,14,2,14,43,49,48,0,133,2,4,0,5,4,0,0.202156334,"sa3017697"
"Daylen Lile","WSN","A+,AA",21,130,485,560,127,88,23,10,6,69,45,54,0,97,13,7,1,3,25,5,0.26185567,"sa3017698"
"Dayker Baldallo","OAK","DSL",20,45,129,155,29,29,0,0,0,17,10,21,0,29,1,0,4,4,3,0,0.224806201,"sa3017699"
"Jake Fox","CLE","A+",21,94,354,408,77,52,16,2,7,44,47,48,1,86,3,3,0,1,9,1,0.217514124,"sa3017734"
"Jake Rucker","MIN","AA",24,121,468,515,122,89,23,1,9,55,68,35,1,77,8,3,1,14,5,4,0.26068376,"sa3017757"
"Gavin Conticello","ARI","A+,AA",21,132,511,566,143,94,31,8,10,68,68,48,1,122,3,3,0,4,20,4,0.279843444,"sa3017770"
"Cooper Kinney","TBR","A+",21,87,322,361,93,49,32,2,10,46,63,32,0,80,2,5,0,5,6,3,0.288819875,"sa3017793"
"Carson Williams","TBR","AA",21,115,433,505,111,65,20,6,20,83,69,58,1,144,9,5,0,2,33,11,0.256351039,"sa3017795"
"Tristan Peters","TBR","AAA",24,123,408,478,97,59,21,5,12,67,46,63,1,94,4,2,1,2,8,7,0.237745098,"sa3017851"
"Bob Seymour","TBR","AA,AAA",25,123,455,510,128,75,24,1,28,74,95,46,1,156,5,4,0,11,5,0,0.281318681,"sa3017852"
"Hao-Yu  Lee","DET","AA",21,87,342,386,102,66,19,5,12,55,56,33,0,69,5,6,0,10,16,1,0.298245614,"sa3017863"
"Christian Olivo","CHC","A,A+",20,100,340,385,70,60,5,2,3,48,24,32,0,95,4,4,5,9,20,4,0.205882352,"sa3017877"
"Anthony Scull","LAA","A",20,117,471,543,124,89,23,5,7,72,56,39,0,108,23,6,1,10,24,7,0.263269639,"sa3017988"
"German Ortiz","OAK","CPX",19,46,168,205,49,36,10,1,2,44,17,32,0,37,4,0,0,5,3,0,0.291666666,"sa3018011"
"Brady Allen","DET","AA",24,108,366,410,75,46,17,3,9,40,47,33,0,139,6,5,0,8,6,7,0.204918032,"sa3018098"
"Cesar Prieto","STL","AAA",25,129,501,535,140,88,35,3,14,67,56,23,0,63,6,2,3,21,5,5,0.279441117,"sa3018100"
"Jason Matthews","CHW","AA",27,117,360,418,70,55,8,3,4,41,31,43,0,117,6,3,6,4,8,2,0.194444444,"sa3018152"
"Jose Ochoa","DET","DSL",20,41,128,152,26,19,4,3,0,25,10,19,1,28,2,2,1,2,4,3,0.203125,"sa3018385"
"Dyan Jorge","COL","A+",21,121,483,541,129,111,13,3,2,82,49,48,0,122,4,4,2,11,36,10,0.267080745,"sa3018387"
"Daniel Guilarte","MIL","A",20,110,400,468,98,74,18,3,3,72,35,63,0,115,2,3,0,6,40,12,0.245,"sa3018388"
"Rosman Verdugo","SDP","A,A+",19,106,409,481,96,59,24,3,10,70,60,63,0,134,4,3,2,12,7,3,0.234718826,"sa3018393"
"Keiner Delgado","PIT","A,CPX",20,90,342,386,80,58,11,2,9,46,33,33,0,83,10,0,1,7,27,6,0.233918128,"sa3018397"
"Jace Avina","NYY","A+",21,92,351,397,86,52,24,0,10,44,49,32,0,108,8,6,0,2,4,1,0.245014245,"sa3018398"
"Jaison Chourio","CLE","A",19,98,334,432,90,59,24,2,5,69,58,86,1,69,3,9,0,6,44,11,0.269461077,"sa3018399"
"Andy Lugo","BOS","A,A+",20,108,377,420,99,65,30,1,3,47,45,31,0,88,11,0,0,7,28,4,0.262599469,"sa3018400"
"Cristhian Vaquero","WSN","A",19,103,347,401,66,41,16,4,5,51,32,39,0,137,11,2,2,4,29,6,0.190201729,"sa3018403"
"Ricardo Cabrera","CIN","A",19,105,404,456,102,67,22,2,11,59,55,31,0,101,18,3,0,8,19,8,0.252475247,"sa3018405"
"Samuel Munoz","LAD","A",19,90,336,385,77,53,15,4,5,41,50,39,0,79,2,8,0,5,6,3,0.229166666,"sa3018407"
"Lazaro Montes","SEA","A,A+",19,116,448,542,129,85,21,2,21,82,105,78,4,128,8,8,0,5,5,3,0.287946428,"sa3018409"
"Javier Osorio","DET","DSL",19,50,161,198,49,27,15,4,3,46,22,30,2,44,7,0,0,1,19,6,0.304347826,"sa3018410"
"Jonathan Mejia","STL","CPX",19,49,174,205,52,38,9,2,3,35,20,25,0,52,4,2,0,1,18,4,0.298850574,"sa3018411"
"Simon Juan","NYM","CPX",18,50,183,202,50,31,11,1,7,30,29,17,0,48,1,1,0,4,4,1,0.273224043,"sa3018412"
"Braylin Tavera","BAL","A,CPX",19,87,307,364,53,45,5,2,1,27,26,50,0,93,5,2,0,9,27,14,0.172638436,"sa3018416"
"Johan Barrios","MIL","CPX",19,48,142,173,40,32,3,2,3,34,26,26,0,41,3,2,0,2,7,3,0.28169014,"sa3018417"
"Yendry Rojas","SDP","CPX",19,54,165,189,38,28,8,2,0,18,23,19,0,37,1,2,2,2,10,2,0.23030303,"sa3018418"
"Nelson Rada","LAA","AA",18,123,428,502,100,87,12,0,1,53,31,57,0,117,8,5,4,8,35,11,0.233644859,"sa3018421"
"Anthuan Valencia","CIN","DSL",19,47,165,189,42,31,6,1,4,26,30,17,0,29,4,3,0,4,19,6,0.254545454,"sa3018422"
"Randy De Jesus","LAA","A",19,100,379,427,105,64,25,4,12,62,60,34,0,125,11,2,0,9,3,5,0.277044854,"sa3018426"
"Michael Arroyo","SEA","A,A+",19,120,485,592,138,82,26,7,23,101,89,73,0,136,26,8,0,10,18,6,0.284536082,"sa3018429"
"Kenni Gomez","HOU","A,A+",19,107,409,453,109,72,25,5,7,56,42,37,0,114,5,2,0,6,20,10,0.266503667,"sa3018430"
"Leandro Arias","BAL","A,A+,CPX",19,94,322,385,74,52,16,1,5,35,49,44,1,72,9,8,2,5,7,8,0.229813664,"sa3018433"
"Esmith Pineda","CIN","A",19,103,367,427,78,47,22,0,9,55,38,53,0,115,4,3,0,11,9,1,0.212534059,"sa3018435"
"Edwin Sanchez","LAD","DSL",19,47,133,187,40,24,12,0,4,40,30,37,0,36,14,3,0,2,4,2,0.300751879,"sa3018438"
"Kendry Chirinos","TOR","CPX",19,43,140,164,42,29,8,3,2,19,18,16,0,41,8,0,0,3,7,2,0.3,"sa3018453"
"Carlos Pacheco","OAK","CPX",19,48,144,184,37,23,10,1,3,39,13,22,0,45,13,2,2,2,11,3,0.256944444,"sa3018455"
"Alberto Mendez","CLE","CPX",19,42,143,167,26,12,9,0,5,16,18,21,0,47,3,0,0,4,2,1,0.181818181,"sa3018458"
"Ruben Santana","ARI","A",19,106,384,454,84,64,11,5,4,48,51,59,2,121,6,5,0,8,11,0,0.21875,"sa3018468"
"Capri Ortiz","LAA","A",19,113,400,462,106,80,15,7,4,57,46,50,1,127,10,1,1,3,22,8,0.265,"sa3018473"
"Richard Ramirez","PIT","CPX",18,50,153,174,44,29,8,2,5,27,25,18,0,56,3,0,0,1,2,0,0.287581699,"sa3018474"
"Derek Bernard","COL","CPX",18,48,159,175,47,31,10,5,1,25,25,15,0,56,1,0,0,1,9,5,0.295597484,"sa3018477"
"Yerald Nin","ARI","CPX",18,51,175,211,47,39,6,2,0,33,23,32,0,53,2,2,0,3,23,4,0.268571428,"sa3018479"
"Luis Baez","HOU","A+,AA",20,106,431,468,111,65,25,0,21,57,76,30,0,122,0,7,0,10,11,1,0.257540603,"sa3018482"
"Kashon Conliffe","SDP","CPX",18,50,140,174,27,20,4,3,0,21,11,28,0,51,2,1,3,2,19,5,0.192857142,"sa3018483"
"Engelth Urena","NYY","CPX",19,40,133,162,40,21,11,0,8,34,31,24,0,19,4,1,0,5,5,2,0.300751879,"sa3018484"
"Natanael Yuten","BOS","A",19,101,379,418,92,59,20,7,6,39,50,30,0,105,5,4,0,3,12,11,0.242744063,"sa3018486"
"Yordalin Pena","STL","CPX",19,47,165,194,40,27,9,2,2,24,18,26,0,42,3,0,0,5,11,5,0.242424242,"sa3018489"
"Roynier Hernandez","COL","CPX",19,60,200,243,61,51,9,1,0,38,35,39,0,36,1,2,1,4,11,2,0.305,"sa3018495"
"Mairoshendrick Martinus","LAD","CPX",19,50,166,190,35,22,5,2,6,28,31,14,0,69,3,7,0,2,9,1,0.210843373,"sa3018505"
"Jansel Luis","ARI","A",19,109,471,523,125,79,29,10,7,73,50,40,1,109,11,0,1,3,20,10,0.265392781,"sa3018508"
"Luis Lara","MIL","A+",19,110,425,489,104,79,19,2,4,65,41,41,0,77,17,5,0,9,45,14,0.244705882,"sa3018514"
"Juan Baez","MIL","A,CPX",19,86,339,378,93,69,18,5,1,52,42,29,0,33,7,3,0,11,11,11,0.274336283,"sa3018525"
"Ricardo Gonzalez","TBR","A",19,95,316,364,64,52,11,0,1,24,37,39,0,75,4,3,2,7,18,3,0.202531645,"sa3018529"
"Gery Holguin","MIL","CPX",18,49,177,201,39,20,13,2,4,31,35,22,0,57,1,1,0,3,3,1,0.220338983,"sa3018534"
"Angel Mateo","TBR","A",19,101,352,409,79,49,24,0,6,46,40,43,0,104,10,4,0,3,26,6,0.224431818,"sa3018540"
"Josias Ramirez","CHC","DSL",18,44,136,170,25,11,6,4,4,21,21,30,0,32,4,0,0,3,10,4,0.183823529,"sa3018543"
"Nicandro Aybar","TBR","CPX",19,51,177,205,48,37,8,3,0,29,29,24,1,28,1,0,3,2,13,5,0.27118644,"sa3018544"
"Roosbert Tapia","TBR","DSL",19,46,157,179,41,34,3,2,2,21,13,16,0,20,4,2,0,5,8,4,0.261146496,"sa3018547"
"Aron Estrada","BAL","A,A+",19,117,433,486,124,91,19,5,9,61,52,40,1,78,9,4,0,5,39,13,0.286374133,"sa3018552"
"Jeral Perez","LAD","A",19,105,404,481,106,67,25,2,12,68,52,62,0,110,10,5,0,8,4,3,0.262376237,"sa3018557"
"Marvin Alcantara","BOS","A",19,108,423,456,105,89,10,3,3,60,47,28,0,103,4,1,0,6,13,3,0.24822695,"sa3018558"
"Jose Alpuria","ARI","CPX",19,42,129,165,37,32,2,2,1,21,17,19,0,42,15,2,0,2,16,2,0.286821705,"sa3018562"
"Narciso Polanco","TBR","A",19,97,354,415,80,53,20,2,5,47,31,50,0,95,3,3,2,5,26,7,0.2259887,"sa3018564"
"Echedry Vargas","TEX","A",19,97,392,422,108,68,24,2,14,65,48,21,0,89,6,2,1,1,29,9,0.275510204,"sa3018565"
"Thomas Sosa","BAL","A,A+",19,93,343,392,79,54,19,2,4,53,20,44,0,114,3,2,0,2,30,10,0.230320699,"sa3018566"
"Jose Contreras","TBR","CPX",19,50,160,187,40,25,10,3,2,29,33,18,0,40,7,1,1,4,6,4,0.25,"sa3018567"
"Jefferson Rojas","CHC","A+",19,96,372,419,91,72,10,3,6,47,47,35,0,64,4,8,0,13,21,8,0.244623655,"sa3018571"
"Lisandro Bonifacio","MIA","DSL",18,45,156,180,39,29,9,1,0,22,14,22,0,36,1,0,1,3,11,7,0.25,"sa3018583"
"Josue De Paula","LAD","A,A+",19,107,385,481,103,73,17,3,10,69,62,84,1,95,7,4,0,8,27,3,0.267532467,"sa3018591"
"Josi Novas","KCR","CPX",19,42,158,173,30,16,8,1,5,20,16,9,0,80,5,1,0,1,4,1,0.189873417,"sa3018594"
"Wilton Lara","HOU","DSL",20,41,127,152,34,25,5,1,3,25,25,14,0,20,7,3,1,1,14,3,0.267716535,"sa3018604"
"Jose Rivera","MIA","DSL",19,45,131,157,37,31,5,1,0,28,12,24,0,43,1,1,0,2,28,5,0.282442748,"sa3018605"
"Luis Frias","SFG","DSL",19,38,143,167,32,22,6,3,1,27,11,18,0,50,4,0,2,1,13,5,0.223776223,"sa3018608"
"Robert Perez","MIA","DSL",20,41,135,163,34,21,9,1,3,24,20,20,0,43,7,1,0,2,15,7,0.251851851,"sa3018609"
"Christopher Suero","NYM","A,A+",20,112,377,457,89,60,17,3,9,60,60,62,0,101,14,4,0,11,20,11,0.23607427,"sa3018614"
"Raimel Medina","KCR","DSL",19,46,141,179,42,25,8,5,4,36,29,26,0,26,9,2,1,3,12,3,0.29787234,"sa3018617"
"Julio Henriquez","MIA","CPX",19,48,153,190,46,33,9,1,3,33,32,28,2,29,9,0,0,2,28,8,0.300653594,"sa3018622"
"Leandro Alsinois","CHW","CPX",19,50,163,176,40,27,7,2,4,23,21,10,0,45,2,1,0,2,6,2,0.245398773,"sa3018624"
"Agustin Acosta","LAD","DSL",19,43,126,158,31,20,5,3,3,23,21,26,1,48,4,0,2,0,14,1,0.246031746,"sa3018627"
"Erick Torres","KCR","A",19,115,439,514,104,86,13,1,4,70,32,57,0,72,10,3,5,10,25,11,0.23690205,"sa3018641"
"Ronny Hernandez","CHW","A",19,96,345,413,94,77,16,0,1,47,46,62,0,59,3,1,0,8,0,0,0.272463768,"sa3018643"
"Byron Chourio","MIN","A",19,84,328,366,68,54,7,5,2,38,31,29,0,104,2,6,1,3,23,5,0.207317073,"sa3018644"
"Cristofer Torin","ARI","A",19,108,419,512,107,81,19,3,4,78,50,81,1,84,6,3,3,11,15,5,0.255369928,"sa3018938"
"Carlos Vasquez","TOR","CPX",19,46,135,163,29,22,6,1,0,15,20,22,0,42,2,3,1,2,4,4,0.214814814,"sa3018939"
"Abrahan Ramirez","NYY","CPX",19,49,158,189,55,36,14,3,2,32,24,29,0,30,0,1,0,6,6,1,0.348101265,"sa3018943"
"Samuel Gil","DET","A",19,94,319,370,73,60,8,4,1,41,43,44,0,78,4,3,0,11,7,3,0.228840125,"sa3018963"
"Alejandro Nunez","HOU","A,A+",19,104,335,380,83,58,18,3,4,54,32,40,0,107,3,1,0,3,18,3,0.247761194,"sa3018977"
"Reylin Perez","DET","CPX",19,48,148,178,32,22,6,1,3,27,20,25,0,54,1,3,1,0,15,2,0.216216216,"sa3019204"
"Yorfran Medina","LAD","DSL",19,43,115,159,24,14,5,0,5,24,29,28,0,53,13,3,0,4,2,1,0.208695652,"sa3019207"
"Deivis Mosquera","MIA","DSL",19,41,126,158,33,24,7,2,0,18,21,20,0,28,11,1,0,4,7,5,0.261904761,"sa3019216"
"Dervy Ventura","SEA","CPX",20,50,150,193,41,28,6,2,5,33,23,42,1,38,0,1,0,1,8,1,0.273333333,"sa3019218"
"Griffin Lockwood-Powell","LAD","AA",26,111,420,469,97,67,16,0,14,49,55,40,0,108,5,4,0,15,2,1,0.23095238,"sa3019303"
"Abdias De La Cruz","ARI","CPX",19,52,186,224,56,36,15,5,0,39,32,32,0,46,1,4,1,0,11,3,0.301075268,"sa3019401"
"Luis Marquez","TEX","CPX",18,48,142,171,36,24,9,0,3,27,25,23,0,32,0,6,0,3,4,4,0.253521126,"sa3019498"
"Won-Bin Cho","STL","A+",20,107,374,428,85,64,15,4,2,48,28,36,0,134,9,4,5,1,13,8,0.227272727,"sa3019526"
"Cruzmel Arias","COL","DSL",20,44,151,169,39,31,7,1,0,19,20,8,0,29,7,0,3,4,0,0,0.258278145,"sa3019527"
"Larry Martinez","TBR","CPX",18,44,149,176,44,35,7,2,0,25,24,16,0,10,10,1,0,6,3,1,0.295302013,"sa3019551"
"Jose Robledo","HOU","DSL",20,54,178,203,42,28,12,1,1,28,20,17,0,47,5,1,2,1,13,4,0.235955056,"sa3019628"
"Athanael Duarte","LAA","CPX",19,55,170,213,42,29,7,3,3,31,27,32,0,45,8,2,1,5,6,4,0.247058823,"sa3019630"
"Yoffry Solano","MIA","CPX",19,40,149,165,40,27,10,3,0,22,19,12,0,17,2,2,0,2,12,4,0.268456375,"sa3019638"
"Oliver Carrillo","HOU","A,A+",22,101,353,409,80,45,18,1,16,53,55,49,0,139,5,2,0,4,0,2,0.226628895,"sa3019662"
"Roderick Arias","NYY","A",19,124,473,552,110,68,21,8,13,78,74,68,0,171,7,4,0,3,37,13,0.232558139,"sa3019674"
"Joan Delgado","CHC","CPX",19,53,160,187,45,24,7,8,6,45,29,19,0,65,4,4,0,1,16,2,0.28125,"sa3019676"
"Douglas Glod","ATL","CPX",19,46,135,171,26,18,4,2,2,17,16,34,0,62,1,1,0,3,0,3,0.192592592,"sa3019685"
"Arnold Prado","CHW","CPX",19,50,149,163,36,27,4,2,3,22,18,9,0,66,5,0,0,2,8,2,0.241610738,"sa3019704"
"William Bergolla","CHW","A+",19,89,310,357,93,75,12,5,1,45,40,29,0,38,3,6,9,5,27,6,0.3,"sa3019777"
"Hogan Windish","SEA","AA",25,124,436,518,95,54,25,1,15,66,62,65,0,167,12,5,0,12,19,2,0.217889908,"sa3019805"
"Jacob Berry","MIA","AA,AAA",23,129,477,528,114,79,22,2,11,56,54,41,1,105,7,3,0,6,14,2,0.23899371,"sa3019825"
"Brody Moore","STL","A+",23,108,404,446,105,84,16,2,3,60,37,32,0,86,4,2,4,4,30,10,0.25990099,"sa3019839"
"R.J. Yeager","STL","AA",25,113,422,467,107,75,17,0,15,62,65,32,0,60,8,5,0,12,10,2,0.253554502,"sa3019840"
"Nathan Church","STL","AA",23,127,482,541,129,97,22,1,9,81,66,43,2,60,6,6,3,10,24,4,0.267634854,"sa3019842"
"Tucker Flint","LAA","AA,AAA",23,134,468,562,114,70,24,3,17,66,67,80,0,163,10,3,1,3,15,8,0.243589743,"sa3019856"
"Kai Murphy","SDP","A+,AA",23,120,416,492,99,64,26,3,6,59,46,62,1,109,7,2,5,6,10,7,0.237980769,"sa3019857"
"Ivan Melendez","ARI","AA",24,107,399,442,95,62,10,1,22,58,47,34,0,133,9,0,0,13,3,1,0.238095238,"sa3019859"
"Braedon Karpathios","SDP","A",21,119,429,534,108,69,29,2,8,79,57,95,0,145,4,6,0,12,5,3,0.251748251,"sa3019863"
"Romeo Sanabria","SDP","A,A+,AA",22,125,452,546,130,89,30,0,11,65,78,84,1,115,2,8,0,9,3,3,0.287610619,"sa3019865"
"Sonny DiChiara","LAA","A,A+,AAA",24,98,342,413,81,48,21,0,12,51,60,57,2,128,8,5,1,7,2,0,0.236842105,"sa3019866"
"Alex Iadisernia","STL","A+",23,101,357,410,81,54,21,3,3,45,38,39,0,96,7,6,1,8,20,9,0.226890756,"sa3019867"
"Jakob Marsee","MIA","AA,AAA",23,137,485,603,97,65,18,4,10,90,47,92,0,135,17,3,6,1,51,7,0.2,"sa3019868"
"Ben Gobbel","LAA","A+,AA",24,102,371,402,93,65,15,0,13,50,53,21,0,81,9,0,1,7,14,4,0.250673854,"sa3019870"
"Sean McLain","LAD","A,A+",23,95,344,405,74,49,14,5,6,55,39,40,0,114,18,3,0,8,8,4,0.215116279,"sa3019890"
"Kevin Kilpatrick Jr.","ATL","A+",23,118,479,542,114,84,20,5,5,78,46,51,0,140,8,4,0,10,50,9,0.237995824,"sa3019891"
"Dalton Rushing","LAD","AA,AAA",23,114,420,503,114,66,21,1,26,69,85,64,1,103,15,3,0,8,2,3,0.271428571,"sa3019892"
"Keshawn Ogans","ATL","AA",22,100,357,393,78,62,13,2,1,40,26,27,0,75,7,1,1,11,16,8,0.218487394,"sa3019893"
"Kyle Nevin","LAD","A+",22,119,457,519,108,80,15,5,8,56,55,54,1,163,4,4,0,15,18,6,0.236323851,"sa3019894"
"E.J. Exposito","ATL","A+",23,116,424,477,101,55,29,4,13,62,50,44,0,115,3,5,1,11,31,8,0.238207547,"sa3019900"
"Javier Vaz","KCR","AA",23,115,433,523,114,82,22,2,8,80,42,73,2,60,6,2,9,1,16,3,0.263279445,"sa3019906"
"Taylor Young","LAD","AA",25,128,474,547,112,78,28,2,4,66,43,59,0,138,11,2,0,4,46,10,0.236286919,"sa3019907"
"Drake Baldwin","ATL","AA,AAA",23,124,468,551,129,93,19,1,16,58,88,72,0,95,3,8,0,15,2,1,0.275641025,"sa3019920"
"Eric Brown Jr.","MIL","AA",23,105,390,441,72,51,16,1,4,47,38,41,1,83,6,4,0,3,20,8,0.184615384,"sa3019923"
"Matthew Wood","MIL","A+",23,91,319,379,75,54,15,2,4,32,41,47,1,52,9,4,0,6,2,1,0.235109717,"sa3019924"
"Jordan Sprinkle","CHW","A+",23,92,333,384,69,50,16,1,2,44,29,37,0,81,6,2,6,3,27,5,0.207207207,"sa3019925"
"Robert Moore","PHI","AA",22,107,379,435,91,62,20,0,9,48,41,39,1,73,9,3,5,4,19,11,0.24010554,"sa3019928"
"Tayden Hall","MIL","A,A+",21,102,331,404,86,65,15,4,2,48,39,59,2,67,7,7,0,9,5,2,0.259818731,"sa3019929"
"Collin Price","HOU","A+,AA",24,100,335,392,76,47,16,0,13,44,40,48,0,98,4,5,0,3,7,1,0.226865671,"sa3019935"
"Jud Fabian","BAL","AA,AAA",23,128,474,547,102,60,21,1,20,64,65,57,0,177,7,7,2,5,16,6,0.215189873,"sa3019942"
"Bill Knight","SEA","A+",24,113,404,479,85,46,23,4,12,67,64,45,0,114,24,5,1,10,29,6,0.210396039,"sa3019965"
"Spencer Jones","NYY","AA",23,122,482,544,125,72,30,6,17,73,78,54,2,200,4,4,0,3,25,9,0.259336099,"sa3019969"
"Chris Newell","LAD","A+,AA",23,124,439,526,88,44,18,1,25,70,74,71,1,177,8,6,2,4,31,6,0.20045558,"sa3019971"
